DOI,Article name,Formula,Cat. compound,Support,"Cat./Support ratio, % (at)",Morphology (TEM/SEM),"Pore size, nm",width min (nm),width aver (nm),width max (nm),length min (nm),length aver (nm),length max (nm),"Cu, % (at.)","Cu+, % (at.)","Cu(2+), % (at.)",Base,electrolyte,"conc, M",pH,RHE vs V,Product,"FE, %","Time, h",Type of reactor
https://doi.org/10.1016/j.jcis.2024.05.179,Cu2O-B,Cu1O0.6126,Cu2O,CuO,63.13,irregular solid blocks,6.6,350.0,350.0,350.0,350.0,350.0,350.0,0.0,77.4,22.6,glassy-carbon electrode,KOH,1.0,14.0,-2.1,H2,31.79,1.0,Flow cell
https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M,Cu,Cu,No,100.0,dendritic,0.0,30.0,30.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,gasdiffusion electrode,KOH,1.0,14.0,-2.61,C3H7OH,2.54,1.0,Flow cell
https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M,Cu,Cu,No,100.0,dendritic,0.0,30.0,30.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,gasdiffusion electrode,KOH,1.0,14.0,-2.61,CH3COOH,5.21,1.0,Flow cell
https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M,Cu,Cu,No,100.0,dendritic,0.0,30.0,30.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,gasdiffusion electrode,KOH,1.0,14.0,-2.61,C2H5OH,11.13,1.0,Flow cell
https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M,Cu,Cu,No,100.0,dendritic,0.0,30.0,30.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,gasdiffusion electrode,KOH,1.0,14.0,-2.61,H2,19.44,1.0,Flow cell
https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M,Cu,Cu,No,100.0,dendritic,0.0,30.0,30.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,gasdiffusion electrode,KOH,1.0,14.0,-2.61,CO,28.45,1.0,Flow cell
https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M,Cu,Cu,No,100.0,dendritic,0.0,30.0,30.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,gasdiffusion electrode,KOH,1.0,14.0,-2.61,C2H4,36.62,1.0,Flow cell
https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M,Cu,Cu,No,100.0,dendritic,0.0,30.0,30.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,gasdiffusion electrode,KOH,1.0,14.0,-3.68,CH3COOH,2.39,1.0,Flow cell
https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M,Cu,Cu,No,100.0,dendritic,0.0,30.0,30.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,gasdiffusion electrode,KOH,1.0,14.0,-3.68,C3H7OH,4.08,1.0,Flow cell
https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M,Cu,Cu,No,100.0,dendritic,0.0,30.0,30.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,gasdiffusion electrode,KOH,1.0,14.0,-3.68,C2H5OH,10.14,1.0,Flow cell
https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M,Cu,Cu,No,100.0,dendritic,0.0,30.0,30.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,gasdiffusion electrode,KOH,1.0,14.0,-3.68,CO,20.14,1.0,Flow cell
https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M,Cu,Cu,No,100.0,dendritic,0.0,30.0,30.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,gasdiffusion electrode,KOH,1.0,14.0,-3.68,H2,26.06,1.0,Flow cell
https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M,Cu,Cu,No,100.0,dendritic,0.0,30.0,30.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,gasdiffusion electrode,KOH,1.0,14.0,-3.68,C2H4,36.06,1.0,Flow cell
https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M,Cu,Cu,No,100.0,dendritic,0.0,30.0,30.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,gasdiffusion electrode,KOH,1.0,14.0,-4.2,C3H7OH,1.27,1.0,Flow cell
https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M,Cu,Cu,No,100.0,dendritic,0.0,30.0,30.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,gasdiffusion electrode,KOH,1.0,14.0,-4.2,CH3COOH,2.96,1.0,Flow cell
https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M,Cu,Cu,No,100.0,dendritic,0.0,30.0,30.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,gasdiffusion electrode,KOH,1.0,14.0,-4.2,CH4,2.96,1.0,Flow cell
https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M,Cu,Cu,No,100.0,dendritic,0.0,30.0,30.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,gasdiffusion electrode,KOH,1.0,14.0,-4.2,C2H5OH,4.79,1.0,Flow cell
https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M,Cu,Cu,No,100.0,dendritic,0.0,30.0,30.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,gasdiffusion electrode,KOH,1.0,14.0,-4.2,CO,11.13,1.0,Flow cell
https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M,Cu,Cu,No,100.0,dendritic,0.0,30.0,30.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,gasdiffusion electrode,KOH,1.0,14.0,-4.2,H2,31.41,1.0,Flow cell
https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M,Cu,Cu,No,100.0,dendritic,0.0,30.0,30.0,30.0,0.0,0.0,0.0,100.0,0.0,0.0,gasdiffusion electrode,KOH,1.0,14.0,-4.2,C2H4,36.2,1.0,Flow cell
https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M500,CuO,CuO,No,100.0,dendritic,0.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,100.0,gasdiffusion electrode,KOH,1.0,14.0,-2.61,CH4,1.13,1.0,Flow cell
https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M500,CuO,CuO,No,100.0,dendritic,0.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,100.0,gasdiffusion electrode,KOH,1.0,14.0,-2.61,C3H7OH,3.52,1.0,Flow cell
https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M500,CuO,CuO,No,100.0,dendritic,0.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,100.0,gasdiffusion electrode,KOH,1.0,14.0,-2.61,CH3COOH,7.18,1.0,Flow cell
https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M500,CuO,CuO,No,100.0,dendritic,0.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,100.0,gasdiffusion electrode,KOH,1.0,14.0,-2.61,CO,10.42,1.0,Flow cell
https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M500,CuO,CuO,No,100.0,dendritic,0.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,100.0,gasdiffusion electrode,KOH,1.0,14.0,-2.61,H2,16.9,1.0,Flow cell
https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M500,CuO,CuO,No,100.0,dendritic,0.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,100.0,gasdiffusion electrode,KOH,1.0,14.0,-2.61,C2H5OH,18.17,1.0,Flow cell
https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M500,CuO,CuO,No,100.0,dendritic,0.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,100.0,gasdiffusion electrode,KOH,1.0,14.0,-2.61,C2H4,46.06,1.0,Flow cell
https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M500,CuO,CuO,No,100.0,dendritic,0.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,100.0,gasdiffusion electrode,KOH,1.0,14.0,-3.68,CH3COOH,1.13,1.0,Flow cell
https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M500,CuO,CuO,No,100.0,dendritic,0.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,100.0,gasdiffusion electrode,KOH,1.0,14.0,-3.68,C3H7OH,2.82,1.0,Flow cell
https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M500,CuO,CuO,No,100.0,dendritic,0.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,100.0,gasdiffusion electrode,KOH,1.0,14.0,-3.68,CH4,5.77,1.0,Flow cell
https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M500,CuO,CuO,No,100.0,dendritic,0.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,100.0,gasdiffusion electrode,KOH,1.0,14.0,-3.68,C2H5OH,8.45,1.0,Flow cell
https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M500,CuO,CuO,No,100.0,dendritic,0.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,100.0,gasdiffusion electrode,KOH,1.0,14.0,-3.68,CO,13.24,1.0,Flow cell
https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M500,CuO,CuO,No,100.0,dendritic,0.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,100.0,gasdiffusion electrode,KOH,1.0,14.0,-3.68,H2,29.3,1.0,Flow cell
https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M500,CuO,CuO,No,100.0,dendritic,0.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,100.0,gasdiffusion electrode,KOH,1.0,14.0,-3.68,C2H4,42.82,1.0,Flow cell
https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M500,CuO,CuO,No,100.0,dendritic,0.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,100.0,gasdiffusion electrode,KOH,1.0,14.0,-4.2,C2H5OH,1.69,1.0,Flow cell
https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M500,CuO,CuO,No,100.0,dendritic,0.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,100.0,gasdiffusion electrode,KOH,1.0,14.0,-4.2,CH4,1.69,1.0,Flow cell
https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M500,CuO,CuO,No,100.0,dendritic,0.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,100.0,gasdiffusion electrode,KOH,1.0,14.0,-4.2,C2H5OH,5.49,1.0,Flow cell
https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M500,CuO,CuO,No,100.0,dendritic,0.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,100.0,gasdiffusion electrode,KOH,1.0,14.0,-4.2,CO,16.76,1.0,Flow cell
https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M500,CuO,CuO,No,100.0,dendritic,0.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,100.0,gasdiffusion electrode,KOH,1.0,14.0,-4.2,H2,32.96,1.0,Flow cell
https://doi.org/10.1021/acscatal.2c03143,D-Cu2O2M500,CuO,CuO,No,100.0,dendritic,0.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,100.0,gasdiffusion electrode,KOH,1.0,14.0,-4.2,C2H4,34.79,1.0,Flow cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NW‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,nanowire,0.0,50.0,125.0,200.0,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.2,H2,31.97,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NW‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,nanowire,0.0,50.0,125.0,200.0,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.2,CO,9.4,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NW‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,nanowire,0.0,50.0,125.0,200.0,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.2,CH4,1.25,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NW‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,nanowire,0.0,50.0,125.0,200.0,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.2,C2H4,15.05,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NW‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,nanowire,0.0,50.0,125.0,200.0,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.2,HCOOH,17.55,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NW‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,nanowire,0.0,50.0,125.0,200.0,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.2,CH3COOH,3.13,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NW‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,nanowire,0.0,50.0,125.0,200.0,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.2,C2H5OH,7.21,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NW‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,nanowire,0.0,50.0,125.0,200.0,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.2,C3H7OH,5.96,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NW‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,nanowire,0.0,50.0,125.0,200.0,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,H2,33.86,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NW‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,nanowire,0.0,50.0,125.0,200.0,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,CO,6.9,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NW‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,nanowire,0.0,50.0,125.0,200.0,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,CH4,1.88,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NW‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,nanowire,0.0,50.0,125.0,200.0,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,C2H4,17.55,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NW‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,nanowire,0.0,50.0,125.0,200.0,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,HCOOH,13.17,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NW‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,nanowire,0.0,50.0,125.0,200.0,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,CH3COOH,2.19,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NW‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,nanowire,0.0,50.0,125.0,200.0,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,C2H5OH,7.21,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NW‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,nanowire,0.0,50.0,125.0,200.0,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,C3H7OH,7.21,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NW‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,nanowire,0.0,50.0,125.0,200.0,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,H2,32.29,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NW‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,nanowire,0.0,50.0,125.0,200.0,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,CO,8.78,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NW‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,nanowire,0.0,50.0,125.0,200.0,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C2H4,20.38,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NW‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,nanowire,0.0,50.0,125.0,200.0,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,HCOOH,14.42,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NW‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,nanowire,0.0,50.0,125.0,200.0,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,CH3COOH,2.19,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NW‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,nanowire,0.0,50.0,125.0,200.0,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C2H5OH,8.46,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NW‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,nanowire,0.0,50.0,125.0,200.0,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C3H7OH,7.52,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NW‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,nanowire,0.0,50.0,125.0,200.0,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,H2,33.23,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NW‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,nanowire,0.0,50.0,125.0,200.0,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,CO,6.27,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NW‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,nanowire,0.0,50.0,125.0,200.0,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,CH4,1.88,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NW‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,nanowire,0.0,50.0,125.0,200.0,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,C2H4,19.12,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NW‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,nanowire,0.0,50.0,125.0,200.0,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,HCOOH,15.05,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NW‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,nanowire,0.0,50.0,125.0,200.0,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,C2H5OH,11.29,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NW‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,nanowire,0.0,50.0,125.0,200.0,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.5,C3H7OH,8.46,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NW‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,nanowire,0.0,50.0,125.0,200.0,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,H2,33.54,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NW‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,nanowire,0.0,50.0,125.0,200.0,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,CO,6.27,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NW‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,nanowire,0.0,50.0,125.0,200.0,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,CH4,1.57,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NW‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,nanowire,0.0,50.0,125.0,200.0,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,C2H4,18.81,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NW‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,nanowire,0.0,50.0,125.0,200.0,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,HCOOH,17.24,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NW‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,nanowire,0.0,50.0,125.0,200.0,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,C2H5OH,10.03,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NW‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,nanowire,0.0,50.0,125.0,200.0,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.6,C3H7OH,7.21,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,0.0,225.04,243.32,261.61,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.2,H2,32.39,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,0.0,225.04,243.32,261.61,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.2,CO,8.81,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,0.0,225.04,243.32,261.61,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.2,C2H4,11.64,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,0.0,225.04,243.32,261.61,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.2,HCOOH,24.53,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,0.0,225.04,243.32,261.61,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.2,CH3COOH,2.2,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,0.0,225.04,243.32,261.61,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.2,C2H5OH,5.03,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,0.0,225.04,243.32,261.61,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.2,C3H7OH,6.92,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,0.0,225.04,243.32,261.61,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,H2,32.39,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,0.0,225.04,243.32,261.61,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,CO,7.23,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,0.0,225.04,243.32,261.61,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,C2H4,14.15,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,0.0,225.04,243.32,261.61,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,HCOOH,19.18,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,0.0,225.04,243.32,261.61,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,CH3COOH,2.83,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,0.0,225.04,243.32,261.61,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,C2H5OH,8.81,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,0.0,225.04,243.32,261.61,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.3,C3H7OH,6.92,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,0.0,225.04,243.32,261.61,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,H2,29.25,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,0.0,225.04,243.32,261.61,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,CO,7.23,1.0,H-cell
https://doi.org/10.1016/S1872-2067(21)63981-5,NS‐D Cu,Cu1O0.025,Cu2O,Cu,2.56,sphere,0.0,225.04,243.32,261.61,0.0,0.0,0.0,95.0,5.0,0.0,glassy-carbon electrode,KHCO3,0.1,6.8,-1.4,C2H4,21.38,1.0,H-cell
